,fold,fam,id
2228,16s,tRNA,tRNA_tdbR00000244-Rattus_norvegicus-10116-Leu-UAG
2229,16s,tRNA,tRNA_tdbR00000246-Bos_taurus-9913-Leu-NAA
2230,16s,tRNA,tRNA_tdbR00000247-Bos_taurus-9913-Leu-UAG
2231,16s,tRNA,tRNA_tdbR00000249-Saccharomyces_cerevisiae-4932-Leu-CAA
2232,16s,tRNA,tRNA_tdbR00000251-Saccharomyces_cerevisiae-4932-Leu-UAA
2233,16s,tRNA,tRNA_tdbR00000254-Candida_cylindracea-44322-Leu-IAG
2234,16s,tRNA,tRNA_tdbR00000255-Candida_cylindracea-44322-Leu-IAG
2235,16s,tRNA,tRNA_tdbR00000262-Rattus_norvegicus-10116-Leu-AA
2236,16s,tRNA,tRNA_tdbR00000263-Rattus_norvegicus-10116-Leu-AA
2237,16s,tRNA,tRNA_tdbR00000264-Caenorhabditis_elegans-6239-Leu-IAG
2238,16s,tRNA,tRNA_tdbR00000266-Bos_taurus-9913-Leu-AA
2239,16s,tRNA,tRNA_tdbR00000270-Avian_myeloblastosis_virus-11866-Met-BAU
2240,16s,tRNA,tRNA_tdbR00000272-Thermoplasma_acidophilum-2303-Met-CAU
2241,16s,tRNA,tRNA_tdbR00000275-Thermus_thermophilus-274-Met-CAU
2242,16s,tRNA,tRNA_tdbR00000276-Escherichia_coli-562-Met-MAU
2243,16s,tRNA,tRNA_tdbR00000278-Scenedesmus_obliquus-3088-Met-CAU
2244,16s,tRNA,tRNA_tdbR00000279-Spinacia_oleracea-3562-Met-CAU
2245,16s,tRNA,tRNA_tdbR00000280-Saccharomyces_cerevisiae-4932-Met-CAU
2246,16s,tRNA,tRNA_tdbR00000281-Phaseolus_vulgaris-3885-Met-CAU
2247,16s,tRNA,tRNA_tdbR00000282-Ascaris_suum-6253-Met-AU
2248,16s,tRNA,tRNA_tdbR00000283-Gallus_gallus-9031-Met-AU
2249,16s,tRNA,tRNA_tdbR00000284-Saccharomyces_cerevisiae-4932-Met-CAU
2250,16s,tRNA,tRNA_tdbR00000286-Lupinus_luteus-3873-Met-BAU
2251,16s,tRNA,tRNA_tdbR00000287-Oryctolagus_cuniculus-9986-Met-BAU
2252,16s,tRNA,tRNA_tdbR00000288-Mus_musculus-10090-Met-BAU
2253,16s,tRNA,tRNA_tdbR00000289-Homo_sapiens-9606-Met-BAU
2254,16s,tRNA,tRNA_tdbR00000290-Enterobacteria_phage_T5-10726-Asn-GUU
2255,16s,tRNA,tRNA_tdbR00000291-Halobacterium_salinarum-2242-Asn-GUU
2256,16s,tRNA,tRNA_tdbR00000294-Mycoplasma_capricolum-2095-Asn-GUU
2257,16s,tRNA,tRNA_tdbR00000295-Escherichia_coli-562-Asn-QUU
2258,16s,tRNA,tRNA_tdbR00000296-Azospirillum_lipoferum-193-Asn-QUU
2259,16s,tRNA,tRNA_tdbR00000297-Azospirillum_lipoferum-193-Asn-QUU
2260,16s,tRNA,tRNA_tdbR00000299-Asterias_amurensis-7602-Asn-GPU
2261,16s,tRNA,tRNA_tdbR00000300-Saccharomyces_cerevisiae-4932-Asn-GUU
2262,16s,tRNA,tRNA_tdbR00000301-Lupinus_luteus-3873-Asn-UU
2263,16s,tRNA,tRNA_tdbR00000308-Moloney_murine_leukemia_virus-11801-Pro-NGG
2264,16s,tRNA,tRNA_tdbR00000310-Enterobacteria_phage_T5-10726-Pro-UGG
2265,16s,tRNA,tRNA_tdbR00000311-Haloferax_volcanii-2246-Pro-MGG
2266,16s,tRNA,tRNA_tdbR00000312-Haloferax_volcanii-2246-Pro-GGG
2267,16s,tRNA,tRNA_tdbR00000316-Bacillus_subtilis-1423-Pro-5GG
2268,16s,tRNA,tRNA_tdbR00000320-Spinacia_oleracea-3562-Pro-NGG
2269,16s,tRNA,tRNA_tdbR00000321-Saccharomyces_cerevisiae-4932-Pro-UGG
2270,16s,tRNA,tRNA_tdbR00000323-Saccharomyces_cerevisiae-4932-Pro-NGG
2271,16s,tRNA,tRNA_tdbR00000324-Saccharomyces_cerevisiae-4932-Pro-NGG
2272,16s,tRNA,tRNA_tdbR00000325-Pichia_jadinii-4903-Pro-GG
2273,16s,tRNA,tRNA_tdbR00000326-Lupinus_luteus-3873-Pro-IGG
2274,16s,tRNA,tRNA_tdbR00000328-Enterobacteria_phage_T5-10726-Gln-UUG
2275,16s,tRNA,tRNA_tdbR00000330-Haloferax_volcanii-2246-Gln-MUG
2276,16s,tRNA,tRNA_tdbR00000331-Mycoplasma_capricolum-2095-Gln-UG
2277,16s,tRNA,tRNA_tdbR00000332-Escherichia_coli-562-Gln-CUG
2278,16s,tRNA,tRNA_tdbR00000333-Escherichia_coli-562-Gln-NUG
2279,16s,tRNA,tRNA_tdbR00000334-Hordeum_vulgare-4513-Gln-UG
2280,16s,tRNA,tRNA_tdbR00000335-Nicotiana_rustica-4093-Gln-NUG
2281,16s,tRNA,tRNA_tdbR00000336-Aedes_albopictus-7160-Gln-NUG
2282,16s,tRNA,tRNA_tdbR00000338-Tetrahymena_thermophila-5911-Gln-JUA
2283,16s,tRNA,tRNA_tdbR00000339-Tetrahymena_thermophila-5911-Gln-JUG
2284,16s,tRNA,tRNA_tdbR00000340-Nicotiana_rustica-4093-Gln-JUG
2285,16s,tRNA,tRNA_tdbR00000341-Rattus_norvegicus-10116-Gln-CUG
2286,16s,tRNA,tRNA_tdbR00000344-Mus_musculus-10090-Gln-JUG
2287,16s,tRNA,tRNA_tdbR00000346-Homo_sapiens-9606-Gln-NUG
2288,16s,tRNA,tRNA_tdbR00000347-Enterobacteria_phage_T4-10665-Arg-NCU
2289,16s,tRNA,tRNA_tdbR00000350-Haloferax_volcanii-2246-Arg-GCG
2290,16s,tRNA,tRNA_tdbR00000351-Haloferax_volcanii-2246-Arg-NCG
2291,16s,tRNA,tRNA_tdbR00000352-Mycoplasma_capricolum-2095-Arg-ICG
2292,16s,tRNA,tRNA_tdbR00000354-Bacillus_subtilis-1423-Arg-ICG
2293,16s,tRNA,tRNA_tdbR00000356-Escherichia_coli-562-Arg-ICG
2294,16s,tRNA,tRNA_tdbR00000357-Escherichia_coli-562-Arg-CU
2295,16s,tRNA,tRNA_tdbR00000358-Escherichia_coli-562-Arg-CU
2296,16s,tRNA,tRNA_tdbR00000361-Saccharomyces_cerevisiae-4932-Arg-ACG
2297,16s,tRNA,tRNA_tdbR00000362-Saccharomyces_cerevisiae-4932-Arg-NCU
2298,16s,tRNA,tRNA_tdbR00000363-Ascaris_suum-6253-Arg-PCU
2299,16s,tRNA,tRNA_tdbR00000364-Ascaris_suum-6253-Arg-ACG
2300,16s,tRNA,tRNA_tdbR00000365-Aedes_albopictus-7160-Arg-UCG
2301,16s,tRNA,tRNA_tdbR00000366-Rattus_norvegicus-10116-Arg-UCG
2302,16s,tRNA,tRNA_tdbR00000367-Bos_taurus-9913-Arg-UCG
2303,16s,tRNA,tRNA_tdbR00000368-Mesocricetus_auratus-10036-Arg-UCG
2304,16s,tRNA,tRNA_tdbR00000369-Saccharomyces_cerevisiae-4932-Arg-ICG
2305,16s,tRNA,tRNA_tdbR00000370-Saccharomyces_cerevisiae-4932-Arg-1CU
2306,16s,tRNA,tRNA_tdbR00000371-Saccharomyces_cerevisiae-4932-Arg-1CU
2307,16s,tRNA,tRNA_tdbR00000372-Triticum_aestivum-4565-Arg-CCG
2308,16s,tRNA,tRNA_tdbR00000375-Bos_taurus-9913-Arg-CCU
2309,16s,tRNA,tRNA_tdbR00000377-Mus_musculus-10090-Arg-ICG
2310,16s,tRNA,tRNA_tdbR00000378-Mus_musculus-10090-Arg-ICG
2311,16s,tRNA,tRNA_tdbR00000380-Halobacterium_salinarum-2242-Ser-MGA
2312,16s,tRNA,tRNA_tdbR00000381-Haloferax_volcanii-2246-Ser-GCU
2313,16s,tRNA,tRNA_tdbR00000382-Haloferax_volcanii-2246-Ser-MGA
2314,16s,tRNA,tRNA_tdbR00000383-Haloferax_volcanii-2246-Ser-GGA
2315,16s,tRNA,tRNA_tdbR00000384-Mycoplasma_capricolum-2095-Ser-GCU
2316,16s,tRNA,tRNA_tdbR00000387-Bacillus_subtilis-1423-Ser-5GA
2317,16s,tRNA,tRNA_tdbR00000389-Bacillus_subtilis-1423-Ser-GGA
2318,16s,tRNA,tRNA_tdbR00000390-Escherichia_coli-562-Ser-CGA
2319,16s,tRNA,tRNA_tdbR00000391-Escherichia_coli-562-Ser-GCU
2320,16s,tRNA,tRNA_tdbR00000393-Escherichia_coli-562-Ser-GGA
2321,16s,tRNA,tRNA_tdbR00000394-Escherichia_coli-562-Ser-VGA
2322,16s,tRNA,tRNA_tdbR00000396-Saccharomyces_cerevisiae-4932-Ser-UGA
2323,16s,tRNA,tRNA_tdbR00000397-Saccharomyces_cerevisiae-4932-Ser-UGA
2324,16s,tRNA,tRNA_tdbR00000398-Ascaris_suum-6253-Ser-UCU
2325,16s,tRNA,tRNA_tdbR00000400-Loligo_bleekeri-6617-Ser-7CU
2326,16s,tRNA,tRNA_tdbR00000403-Bos_taurus-9913-Ser-UGA
2327,16s,tRNA,tRNA_tdbR00000408-Saccharomyces_cerevisiae-4932-Ser-IGA
2328,16s,tRNA,tRNA_tdbR00000411-Candida_cylindracea-44322-Ser-IGA
2329,16s,tRNA,tRNA_tdbR00000412-Candida_cylindracea-44322-Ser-CGA
2330,16s,tRNA,tRNA_tdbR00000413-Candida_cylindracea-44322-Ser-GCU
2331,16s,tRNA,tRNA_tdbR00000416-Nicotiana_rustica-4093-Ser-CGA
2332,16s,tRNA,tRNA_tdbR00000417-Nicotiana_rustica-4093-Ser-GCU
2333,16s,tRNA,tRNA_tdbR00000418-Nicotiana_rustica-4093-Ser-IGA
2334,16s,tRNA,tRNA_tdbR00000419-Nicotiana_rustica-4093-Ser-IGA
2335,16s,tRNA,tRNA_tdbR00000420-Spinacia_oleracea-3562-Ser-IGA
2336,16s,tRNA,tRNA_tdbR00000422-Rattus_norvegicus-10116-Ser-GCU
2337,16s,tRNA,tRNA_tdbR00000425-Drosophila_melanogaster-7227-Ser-IGA
2338,16s,tRNA,tRNA_tdbR00000428-Homo_sapiens-9606-Ser-UGA
2339,16s,tRNA,tRNA_tdbR00000429-Enterobacteria_phage_T4-10665-Thr-NGU
2340,16s,tRNA,tRNA_tdbR00000430-Halobacterium_salinarum-2242-Thr-GGU
2341,16s,tRNA,tRNA_tdbR00000431-Haloferax_volcanii-2246-Thr-CGU
2342,16s,tRNA,tRNA_tdbR00000432-Haloferax_volcanii-2246-Thr-GGU
2343,16s,tRNA,tRNA_tdbR00000433-Mycoplasma_capricolum-2095-Thr-AGU
2344,16s,tRNA,tRNA_tdbR00000434-Mycoplasma_capricolum-2095-Thr-UGU
2345,16s,tRNA,tRNA_tdbR00000435-Mycoplasma_mycoides-2102-Thr-UGU
2346,16s,tRNA,tRNA_tdbR00000436-Bacillus_subtilis-1423-Thr-5GU
2347,16s,tRNA,tRNA_tdbR00000438-Escherichia_coli-562-Thr-GGU
2348,16s,tRNA,tRNA_tdbR00000440-Neurospora_crassa-5141-Thr-UGU
2349,16s,tRNA,tRNA_tdbR00000443-Saccharomyces_cerevisiae-4932-Thr-IGU
2350,16s,tRNA,tRNA_tdbR00000445-Bos_taurus-9913-Thr-IGU
2351,16s,tRNA,tRNA_tdbR00000446-Halobacterium_salinarum-2242-Val-CAC
2352,16s,tRNA,tRNA_tdbR00000447-Halobacterium_salinarum-2242-Val-CAC
2353,16s,tRNA,tRNA_tdbR00000448-Halobacterium_salinarum-2242-Val-GAC
2354,16s,tRNA,tRNA_tdbR00000449-Haloferax_volcanii-2246-Val-CAC
2355,16s,tRNA,tRNA_tdbR00000450-Haloferax_volcanii-2246-Val-GAC
2356,16s,tRNA,tRNA_tdbR00000452-Mycoplasma_mycoides-2102-Val-UAC
2357,16s,tRNA,tRNA_tdbR00000453-Bacillus_subtilis-1423-Val-5AC
2358,16s,tRNA,tRNA_tdbR00000454-Escherichia_coli-562-Val-GAC
2359,16s,tRNA,tRNA_tdbR00000456-Escherichia_coli-562-Val-VAC
2360,16s,tRNA,tRNA_tdbR00000457-Geobacillus_stearothermophilus-1422-Val-GAC
2361,16s,tRNA,tRNA_tdbR00000459-Neurospora_crassa-5141-Val-UAC
2362,16s,tRNA,tRNA_tdbR00000460-Aedes_albopictus-7160-Val-UAC
2363,16s,tRNA,tRNA_tdbR00000461-Rattus_norvegicus-10116-Val-UAC
2364,16s,tRNA,tRNA_tdbR00000464-Saccharomyces_cerevisiae-4932-Val-IAC
2365,16s,tRNA,tRNA_tdbR00000465-Saccharomyces_cerevisiae-4932-Val-CAC
2366,16s,tRNA,tRNA_tdbR00000467-Pichia_jadinii-4903-Val-IAC
2367,16s,tRNA,tRNA_tdbR00000468-Lupinus_luteus-3873-Val-IAC
2368,16s,tRNA,tRNA_tdbR00000469-Rattus_norvegicus-10116-Val-IAC
2369,16s,tRNA,tRNA_tdbR00000471-Oryctolagus_cuniculus-9986-Val-IAC
2370,16s,tRNA,tRNA_tdbR00000472-Drosophila_melanogaster-7227-Val-IAC
2371,16s,tRNA,tRNA_tdbR00000473-Drosophila_melanogaster-7227-Val-CAC
2372,16s,tRNA,tRNA_tdbR00000474-Drosophila_melanogaster-7227-Val-NAC
2373,16s,tRNA,tRNA_tdbR00000475-Mus_musculus-10090-Val-IAC
2374,16s,tRNA,tRNA_tdbR00000478-Haloferax_volcanii-2246-Trp-BCA
2375,16s,tRNA,tRNA_tdbR00000479-Mycoplasma_capricolum-2095-Trp-BCA
2376,16s,tRNA,tRNA_tdbR00000481-Spiroplasma_citri-2133-Trp-NCA
2377,16s,tRNA,tRNA_tdbR00000484-Escherichia_coli-562-Trp-CCA
2378,16s,tRNA,tRNA_tdbR00000485-Nicotiana_tabacum-4097-Trp-BCA
2379,16s,tRNA,tRNA_tdbR00000486-Phaseolus_vulgaris-3885-Trp-BCA
2380,16s,tRNA,tRNA_tdbR00000492-Rattus_norvegicus-10116-Trp-NCA
2381,16s,tRNA,tRNA_tdbR00000493-Bos_taurus-9913-Trp-NCA
2382,16s,tRNA,tRNA_tdbR00000494-Saccharomyces_cerevisiae-4932-Trp-BCA
2383,16s,tRNA,tRNA_tdbR00000495-Triticum_aestivum-4565-Trp-BCA
2384,16s,tRNA,tRNA_tdbR00000496-Nicotiana_tabacum-4097-Trp-BCA
2385,16s,tRNA,tRNA_tdbR00000497-Bos_taurus-9913-Trp-BCA
2386,16s,tRNA,tRNA_tdbR00000498-Gallus_gallus-9031-Trp-BCA
2387,16s,tRNA,tRNA_tdbR00000503-Thermoplasma_acidophilum-2303-Ini-CAU
2388,16s,tRNA,tRNA_tdbR00000506-Streptomyces_griseus-1911-Ini-CAU
2389,16s,tRNA,tRNA_tdbR00000507-Bacillus_subtilis-1423-Ini-CAU
2390,16s,tRNA,tRNA_tdbR00000510-Escherichia_coli-562-Ini-CAU
2391,16s,tRNA,tRNA_tdbR00000511-Escherichia_coli-562-Ini-CAU
2392,16s,tRNA,tRNA_tdbR00000512-Mycobacterium_smegmatis-1772-Ini-CAU
2393,16s,tRNA,tRNA_tdbR00000513-Synechococcus_elongatus_PCC_6301-269084-Ini-CAU
2394,16s,tRNA,tRNA_tdbR00000514-Scenedesmus_obliquus-3088-Ini-CAU
2395,16s,tRNA,tRNA_tdbR00000515-Phaseolus_vulgaris-3885-Ini-CAU
2396,16s,tRNA,tRNA_tdbR00000516-Spinacia_oleracea-3562-Ini-CAU
2397,16s,tRNA,tRNA_tdbR00000519-Phaseolus_vulgaris-3885-Ini-CAU
2398,16s,tRNA,tRNA_tdbR00000520-Aedes_albopictus-7160-Ini-CAU
2399,16s,tRNA,tRNA_tdbR00000521-Bos_taurus-9913-Ini-CAU
2400,16s,tRNA,tRNA_tdbR00000523-Tetrahymena_thermophila-5911-Ini-CAU
2401,16s,tRNA,tRNA_tdbR00000524-Scenedesmus_obliquus-3088-Ini-CAU
2402,16s,tRNA,tRNA_tdbR00000527-Schizosaccharomyces_pombe-4896-Ini-CAU
2403,16s,tRNA,tRNA_tdbR00000528-Pichia_jadinii-4903-Ini-CAU
2404,16s,tRNA,tRNA_tdbR00000529-Triticum_aestivum-4565-Ini-CAU
2405,16s,tRNA,tRNA_tdbR00000531-Phaseolus_vulgaris-3885-Ini-CAU
2406,16s,tRNA,tRNA_tdbR00000532-Oryctolagus_cuniculus-9986-Ini-CAU
2407,16s,tRNA,tRNA_tdbR00000533-Drosophila_melanogaster-7227-Ini-CAU
2408,16s,tRNA,tRNA_tdbR00000534-Euphausia_superba-6819-Ini-CAU
2409,16s,tRNA,tRNA_tdbR00000535-Xenopus_laevis-8355-Ini-CAU
2410,16s,tRNA,tRNA_tdbR00000538-Asterina_amurensis-69830-Ini-CAU
2411,16s,tRNA,tRNA_tdbR00000539-Ovis_aries-9940-Ini-CAU
2412,16s,tRNA,tRNA_tdbR00000540-Homo_sapiens-9606-Ini-CAU
2413,16s,tRNA,tRNA_tdbR00000542-Mycoplasma_capricolum-2095-Tyr-GUA
2414,16s,tRNA,tRNA_tdbR00000543-Bacillus_subtilis-1423-Tyr-QUA
2415,16s,tRNA,tRNA_tdbR00000544-Bacillus_subtilis-1423-Tyr-QUA
2416,16s,tRNA,tRNA_tdbR00000545-Escherichia_coli-562-Tyr-QUA
2417,16s,tRNA,tRNA_tdbR00000546-Escherichia_coli-562-Tyr-QUA
2418,16s,tRNA,tRNA_tdbR00000547-Geobacillus_stearothermophilus-1422-Tyr-QUA
2419,16s,tRNA,tRNA_tdbR00000548-Scenedesmus_obliquus-3088-Tyr-GUA
2420,16s,tRNA,tRNA_tdbR00000549-Tetrahymena_pyriformis-5908-Tyr-QUA
2421,16s,tRNA,tRNA_tdbR00000550-Neurospora_crassa-5141-Tyr-GUA
2422,16s,tRNA,tRNA_tdbR00000551-Saccharomyces_cerevisiae-4932-Tyr-GUA
2423,16s,tRNA,tRNA_tdbR00000553-Asterias_amurensis-7602-Tyr-GUA
2424,16s,tRNA,tRNA_tdbR00000555-Saccharomyces_cerevisiae-4932-Tyr-GPA
2425,16s,tRNA,tRNA_tdbR00000556-Schizosaccharomyces_pombe-4896-Tyr-GPA
2426,16s,tRNA,tRNA_tdbR00000557-Pichia_jadinii-4903-Tyr-GPA
2427,16s,tRNA,tRNA_tdbR00000561-Nicotiana_rustica-4093-Tyr-GPA
2428,16s,tRNA,tRNA_tdbR00000562-Nicotiana_rustica-4093-Tyr-GPA
2429,16s,tRNA,tRNA_tdbR00000564-Drosophila_melanogaster-7227-Tyr-QPA
2430,16s,tRNA,tRNA_tdbR00000567-Homo_sapiens-9606-Tyr-9PA
2431,16s,tRNA,tRNA_tdbR00000572-Leishmania_tarentolae-5689-Lys-1UU
2432,16s,tRNA,tRNA_tdbR00000573-Leishmania_tarentolae-5689-Gln-3UG
2433,16s,tRNA,tRNA_tdbR00000574-Leishmania_tarentolae-5689-Trp-CCA
2434,16s,tRNA,tRNA_tdbR00000575-Leishmania_tarentolae-5689-Thr-CGU
2435,16s,tRNA,tRNA_tdbR00000577-Leishmania_tarentolae-5689-Glu-CUC
2436,16s,tRNA,tRNA_tdbR00000578-Leishmania_tarentolae-5689-Glu-3UC
2437,16s,tRNA,tRNA_tdbR00000579-Aeropyrum_pernix-56636-Pro-CGG
2438,16s,tRNA,tRNA_tdbR00000580-Aeropyrum_pernix-56636-Lys-UUU
2439,16s,tRNA,tRNA_tdbR00000582-Aeropyrum_pernix-56636-Tyr-GUA
2440,16s,tRNA,tRNA_tdbR00000583-Aeropyrum_pernix-56636-Cys-GCA
2441,16s,tRNA,tRNA_tdbR00000585-Aeropyrum_pernix-56636-Thr-CGU
2442,16s,tRNA,tRNA_tdbR00000586-Aeropyrum_pernix-56636-Met-CAU
2443,16s,tRNA,tRNA_tdbR00000587-Aeropyrum_pernix-56636-Met-CAU
2444,16s,tRNA,tRNA_tdbR00000589-Aeropyrum_pernix-56636-Arg-UCU
2445,16s,tRNA,tRNA_tdbR00000590-Ascaris_suum-6253-Glu-UC
2446,16s,tRNA,tRNA_tdbR00000591-Ascaris_suum-6253-Lys-UU
2447,16s,tRNA,tRNA_tdbR00000592-Ascaris_suum-6253-Gln-UG
2448,16s,tRNA,tRNA_tdbR00000593-Ascaris_suum-6253-Trp-CA
2449,16s,tRNA,tRNA_tdbR00000595-Escherichia_coli-562-Leu-BAA
2450,16s,tRNA,tRNA_tdbR00000606-Lupinus_luteus-3873-Leu-IAG
2451,16s,tRNA,tRNA_tdbR00000607-Lupinus_luteus-3873-Leu-IAG
2452,16s,tRNA,tRNA_tdbR00000608-Lupinus_luteus-3873-Leu-UAA
2453,16s,tRNA,tRNA_tdbR00000609-Chlamydomonas_reinhardtii-3055-Leu-UA7
2454,16s,tRNA,tRNA_tdbR00000611-Sinorhizobium_meliloti-382-His-GUG
2455,16s,tRNA,tRNA_tdbR00000612-Sinorhizobium_meliloti-382-Trp-CCA
2456,16s,tRNA,tRNA_tdbR00000613-Nanoarchaeum_equitans-160232-Glu-CUC
2457,16s,tRNA,tRNA_tdbR00000614-Nanoarchaeum_equitans-160232-Ini-CAU
2458,16s,tRNA,tRNA_tdbR00000616-Nanoarchaeum_equitans-160232-Lys-CUU
2459,16s,tRNA,tRNA_tdbR00000617-Nanoarchaeum_equitans-160232-Gln-UUG
2460,16s,tRNA,tRNA_tdbR00000618-Candida_albicans-5476-Leu-CAG
2461,16s,tRNA,tRNA_tdbR00000619-Toxoplasma_gondii-5811-Met-CAU
2462,16s,tRNA,tRNA_tdbR00000620-Toxoplasma_gondii-5811-Ini-CAU
2463,16s,tRNA,tRNA_tdbR00000621-Nicotiana_rustica-4093-Cys-GCA
2464,16s,tRNA,tRNA_tdbR00000622-Nicotiana_rustica-4093-Cys-GCA
2465,16s,tRNA,tRNA_tdbR00000623-Escherichia_coli-562-Pro-CGG
2466,16s,telomerase,telomerase_AC121792.109554-109950
2467,16s,telomerase,telomerase_AF147806.247-692
2468,16s,telomerase,telomerase_AF221906.96-545
2469,16s,telomerase,telomerase_AF221908.136-584
2470,16s,telomerase,telomerase_AF221909.98-496
2471,16s,telomerase,telomerase_AF221910.112-554
2472,16s,telomerase,telomerase_AF221911.104-513
2473,16s,telomerase,telomerase_AF221912.98-564
2474,16s,telomerase,telomerase_AF221913.109-520
2475,16s,telomerase,telomerase_AF221914.112-589
2476,16s,telomerase,telomerase_AF221916.94-481
2477,16s,telomerase,telomerase_AF221917.99-542
2478,16s,telomerase,telomerase_AF221918.97-547
2479,16s,telomerase,telomerase_AF221919.107-614
2480,16s,telomerase,telomerase_AF221920.99-541
2481,16s,telomerase,telomerase_AF221921.98-548
2482,16s,telomerase,telomerase_AF221923.106-554
2483,16s,telomerase,telomerase_AF221924.105-538
2484,16s,telomerase,telomerase_AF221925.98-540
2485,16s,telomerase,telomerase_AF221926.103-507
2486,16s,telomerase,telomerase_AF221927.113-556
2487,16s,telomerase,telomerase_AF221928.95-476
2488,16s,telomerase,telomerase_AF221929.92-517
2489,16s,telomerase,telomerase_AF221930.94-546
2490,16s,telomerase,telomerase_AF221931.99-541
2491,16s,telomerase,telomerase_AF221932.102-549
2492,16s,telomerase,telomerase_AF221934.121-565
2493,16s,telomerase,telomerase_AF221935.112-602
2494,16s,telomerase,telomerase_AF221936.98-540
2495,16s,telomerase,telomerase_AF221937.99-545
2496,16s,telomerase,telomerase_AF221939.99-544
2497,16s,telomerase,telomerase_AF221940.103-499
2498,16s,telomerase,telomerase_AY058901.1-397
2499,16s,telomerase,telomerase_AY312571.605-1069
2500,16s,telomerase,telomerase_U85256.1-451
2501,16s,telomerase,telomerase_AC121792.109554-109950
2502,16s,telomerase,telomerase_AF147806.247-692
2503,16s,telomerase,telomerase_AF221906.96-545
2504,16s,telomerase,telomerase_AF221908.136-584
2505,16s,telomerase,telomerase_AF221909.98-496
2506,16s,telomerase,telomerase_AF221910.112-554
2507,16s,telomerase,telomerase_AF221911.104-513
2508,16s,telomerase,telomerase_AF221912.98-564
2509,16s,telomerase,telomerase_AF221913.109-520
2510,16s,telomerase,telomerase_AF221914.112-589
2511,16s,telomerase,telomerase_AF221916.94-481
2512,16s,telomerase,telomerase_AF221917.99-542
2513,16s,telomerase,telomerase_AF221918.97-547
2514,16s,telomerase,telomerase_AF221919.107-614
2515,16s,telomerase,telomerase_AF221920.99-541
2516,16s,telomerase,telomerase_AF221921.98-548
2517,16s,telomerase,telomerase_AF221923.106-554
2518,16s,telomerase,telomerase_AF221924.105-538
2519,16s,telomerase,telomerase_AF221925.98-540
2520,16s,telomerase,telomerase_AF221926.103-507
2521,16s,telomerase,telomerase_AF221927.113-556
2522,16s,telomerase,telomerase_AF221928.95-476
2523,16s,telomerase,telomerase_AF221929.92-517
2524,16s,telomerase,telomerase_AF221930.94-546
2525,16s,telomerase,telomerase_AF221931.99-541
2526,16s,telomerase,telomerase_AF221932.102-549
2527,16s,telomerase,telomerase_AF221934.121-565
2528,16s,telomerase,telomerase_AF221935.112-602
2529,16s,telomerase,telomerase_AF221936.98-540
2530,16s,telomerase,telomerase_AF221937.99-545
2531,16s,telomerase,telomerase_AF221939.99-544
2532,16s,telomerase,telomerase_AF221940.103-499
2533,16s,telomerase,telomerase_AY058901.1-397
2534,16s,telomerase,telomerase_AY312571.605-1069
2535,16s,telomerase,telomerase_U85256.1-451
2536,16s,telomerase,telomerase_AC121792.109554-109950
2537,16s,telomerase,telomerase_AF147806.247-692
2538,16s,telomerase,telomerase_AF221906.96-545
2539,16s,telomerase,telomerase_AF221908.136-584
2540,16s,telomerase,telomerase_AF221909.98-496
2541,16s,telomerase,telomerase_AF221910.112-554
2542,16s,telomerase,telomerase_AF221911.104-513
2543,16s,telomerase,telomerase_AF221912.98-564
2544,16s,telomerase,telomerase_AF221913.109-520
2545,16s,telomerase,telomerase_AF221914.112-589
2546,16s,telomerase,telomerase_AF221916.94-481
2547,16s,telomerase,telomerase_AF221917.99-542
2548,16s,telomerase,telomerase_AF221918.97-547
2549,16s,telomerase,telomerase_AF221919.107-614
2550,16s,telomerase,telomerase_AF221920.99-541
2551,16s,telomerase,telomerase_AF221921.98-548
2552,16s,telomerase,telomerase_AF221923.106-554
2553,16s,telomerase,telomerase_AF221924.105-538
2554,16s,telomerase,telomerase_AF221925.98-540
2555,16s,telomerase,telomerase_AF221926.103-507
2556,16s,telomerase,telomerase_AF221927.113-556
2557,16s,telomerase,telomerase_AF221928.95-476
2558,16s,telomerase,telomerase_AF221929.92-517
2559,16s,telomerase,telomerase_AF221930.94-546
2560,16s,telomerase,telomerase_AF221931.99-541
2561,16s,telomerase,telomerase_AF221932.102-549
2562,16s,telomerase,telomerase_AF221934.121-565
2563,16s,telomerase,telomerase_AF221935.112-602
2564,16s,telomerase,telomerase_AF221936.98-540
2565,16s,telomerase,telomerase_AF221937.99-545
2566,16s,telomerase,telomerase_AF221939.99-544
2567,16s,telomerase,telomerase_AF221940.103-499
2568,16s,telomerase,telomerase_AY058901.1-397
2569,16s,telomerase,telomerase_AY312571.605-1069
2570,16s,telomerase,telomerase_U85256.1-451
2571,16s,telomerase,telomerase_AC121792.109554-109950
2572,16s,telomerase,telomerase_AF147806.247-692
2573,16s,telomerase,telomerase_AF221906.96-545
2574,16s,telomerase,telomerase_AF221908.136-584
2575,16s,telomerase,telomerase_AF221909.98-496
2576,16s,telomerase,telomerase_AF221910.112-554
2577,16s,telomerase,telomerase_AF221911.104-513
2578,16s,telomerase,telomerase_AF221912.98-564
2579,16s,telomerase,telomerase_AF221913.109-520
2580,16s,telomerase,telomerase_AF221914.112-589
2581,16s,telomerase,telomerase_AF221916.94-481
2582,16s,telomerase,telomerase_AF221917.99-542
2583,16s,telomerase,telomerase_AF221918.97-547
2584,16s,telomerase,telomerase_AF221919.107-614
